TimeStamp,CycleCount,CAN Global.Range_tg1,CAN Global.RelSpd_tg1,CAN Global.Angle_tg1,CAN Global.Status_tg1,CAN Global.LKTime_tg1,aObject[0].Kinematic.fDistX,aObject[1].Kinematic.fDistX,aObject[2].Kinematic.fDistX,aObject[3].Kinematic.fDistX,aObject[4].Kinematic.fDistX,aObject[5].Kinematic.fDistX,aObject[6].Kinematic.fDistX,aObject[7].Kinematic.fDistX,aObject[8].Kinematic.fDistX,aObject[9].Kinematic.fDistX,aObject[10].Kinematic.fDistX,aObject[11].Kinematic.fDistX,aObject[12].Kinematic.fDistX,aObject[13].Kinematic.fDistX,aObject[14].Kinematic.fDistX,aObject[15].Kinematic.fDistX,aObject[16].Kinematic.fDistX,aObject[17].Kinematic.fDistX,aObject[18].Kinematic.fDistX,aObject[19].Kinematic.fDistX,aObject[20].Kinematic.fDistX,aObject[21].Kinematic.fDistX,aObject[22].Kinematic.fDistX,aObject[23].Kinematic.fDistX,aObject[24].Kinematic.fDistX,aObject[25].Kinematic.fDistX,aObject[26].Kinematic.fDistX,aObject[27].Kinematic.fDistX,aObject[28].Kinematic.fDistX,aObject[29].Kinematic.fDistX,aObject[30].Kinematic.fDistX,aObject[31].Kinematic.fDistX,aObject[32].Kinematic.fDistX,aObject[33].Kinematic.fDistX,aObject[34].Kinematic.fDistX,aObject[35].Kinematic.fDistX,aObject[36].Kinematic.fDistX,aObject[37].Kinematic.fDistX,aObject[38].Kinematic.fDistX,aObject[39].Kinematic.fDistX,aObject[0].Kinematic.fDistY,aObject[1].Kinematic.fDistY,aObject[2].Kinematic.fDistY,aObject[3].Kinematic.fDistY,aObject[4].Kinematic.fDistY,aObject[5].Kinematic.fDistY,aObject[6].Kinematic.fDistY,aObject[7].Kinematic.fDistY,aObject[8].Kinematic.fDistY,aObject[9].Kinematic.fDistY,aObject[10].Kinematic.fDistY,aObject[11].Kinematic.fDistY,aObject[12].Kinematic.fDistY,aObject[13].Kinematic.fDistY,aObject[14].Kinematic.fDistY,aObject[15].Kinematic.fDistY,aObject[16].Kinematic.fDistY,aObject[17].Kinematic.fDistY,aObject[18].Kinematic.fDistY,aObject[19].Kinematic.fDistY,aObject[20].Kinematic.fDistY,aObject[21].Kinematic.fDistY,aObject[22].Kinematic.fDistY,aObject[23].Kinematic.fDistY,aObject[24].Kinematic.fDistY,aObject[25].Kinematic.fDistY,aObject[26].Kinematic.fDistY,aObject[27].Kinematic.fDistY,aObject[28].Kinematic.fDistY,aObject[29].Kinematic.fDistY,aObject[30].Kinematic.fDistY,aObject[31].Kinematic.fDistY,aObject[32].Kinematic.fDistY,aObject[33].Kinematic.fDistY,aObject[34].Kinematic.fDistY,aObject[35].Kinematic.fDistY,aObject[36].Kinematic.fDistY,aObject[37].Kinematic.fDistY,aObject[38].Kinematic.fDistY,aObject[39].Kinematic.fDistY,aObject[0].Kinematic.fVrelX,aObject[1].Kinematic.fVrelX,aObject[2].Kinematic.fVrelX,aObject[3].Kinematic.fVrelX,aObject[4].Kinematic.fVrelX,aObject[5].Kinematic.fVrelX,aObject[6].Kinematic.fVrelX,aObject[7].Kinematic.fVrelX,aObject[8].Kinematic.fVrelX,aObject[9].Kinematic.fVrelX,aObject[10].Kinematic.fVrelX,aObject[11].Kinematic.fVrelX,aObject[12].Kinematic.fVrelX,aObject[13].Kinematic.fVrelX,aObject[14].Kinematic.fVrelX,aObject[15].Kinematic.fVrelX,aObject[16].Kinematic.fVrelX,aObject[17].Kinematic.fVrelX,aObject[18].Kinematic.fVrelX,aObject[19].Kinematic.fVrelX,aObject[20].Kinematic.fVrelX,aObject[21].Kinematic.fVrelX,aObject[22].Kinematic.fVrelX,aObject[23].Kinematic.fVrelX,aObject[24].Kinematic.fVrelX,aObject[25].Kinematic.fVrelX,aObject[26].Kinematic.fVrelX,aObject[27].Kinematic.fVrelX,aObject[28].Kinematic.fVrelX,aObject[29].Kinematic.fVrelX,aObject[30].Kinematic.fVrelX,aObject[31].Kinematic.fVrelX,aObject[32].Kinematic.fVrelX,aObject[33].Kinematic.fVrelX,aObject[34].Kinematic.fVrelX,aObject[35].Kinematic.fVrelX,aObject[36].Kinematic.fVrelX,aObject[37].Kinematic.fVrelX,aObject[38].Kinematic.fVrelX,aObject[39].Kinematic.fVrelX,aObject[0].Kinematic.fVrelY,aObject[1].Kinematic.fVrelY,aObject[2].Kinematic.fVrelY,aObject[3].Kinematic.fVrelY,aObject[4].Kinematic.fVrelY,aObject[5].Kinematic.fVrelY,aObject[6].Kinematic.fVrelY,aObject[7].Kinematic.fVrelY,aObject[8].Kinematic.fVrelY,aObject[9].Kinematic.fVrelY,aObject[10].Kinematic.fVrelY,aObject[11].Kinematic.fVrelY,aObject[12].Kinematic.fVrelY,aObject[13].Kinematic.fVrelY,aObject[14].Kinematic.fVrelY,aObject[15].Kinematic.fVrelY,aObject[16].Kinematic.fVrelY,aObject[17].Kinematic.fVrelY,aObject[18].Kinematic.fVrelY,aObject[19].Kinematic.fVrelY,aObject[20].Kinematic.fVrelY,aObject[21].Kinematic.fVrelY,aObject[22].Kinematic.fVrelY,aObject[23].Kinematic.fVrelY,aObject[24].Kinematic.fVrelY,aObject[25].Kinematic.fVrelY,aObject[26].Kinematic.fVrelY,aObject[27].Kinematic.fVrelY,aObject[28].Kinematic.fVrelY,aObject[29].Kinematic.fVrelY,aObject[30].Kinematic.fVrelY,aObject[31].Kinematic.fVrelY,aObject[32].Kinematic.fVrelY,aObject[33].Kinematic.fVrelY,aObject[34].Kinematic.fVrelY,aObject[35].Kinematic.fVrelY,aObject[36].Kinematic.fVrelY,aObject[37].Kinematic.fVrelY,aObject[38].Kinematic.fVrelY,aObject[39].Kinematic.fVrelY,aObject[0].Attributes.eClassification,aObject[1].Attributes.eClassification,aObject[2].Attributes.eClassification,aObject[3].Attributes.eClassification,aObject[4].Attributes.eClassification,aObject[5].Attributes.eClassification,aObject[6].Attributes.eClassification,aObject[7].Attributes.eClassification,aObject[8].Attributes.eClassification,aObject[9].Attributes.eClassification,aObject[10].Attributes.eClassification,aObject[11].Attributes.eClassification,aObject[12].Attributes.eClassification,aObject[13].Attributes.eClassification,aObject[14].Attributes.eClassification,aObject[15].Attributes.eClassification,aObject[16].Attributes.eClassification,aObject[17].Attributes.eClassification,aObject[18].Attributes.eClassification,aObject[19].Attributes.eClassification,aObject[20].Attributes.eClassification,aObject[21].Attributes.eClassification,aObject[22].Attributes.eClassification,aObject[23].Attributes.eClassification,aObject[24].Attributes.eClassification,aObject[25].Attributes.eClassification,aObject[26].Attributes.eClassification,aObject[27].Attributes.eClassification,aObject[28].Attributes.eClassification,aObject[29].Attributes.eClassification,aObject[30].Attributes.eClassification,aObject[31].Attributes.eClassification,aObject[32].Attributes.eClassification,aObject[33].Attributes.eClassification,aObject[34].Attributes.eClassification,aObject[35].Attributes.eClassification,aObject[36].Attributes.eClassification,aObject[37].Attributes.eClassification,aObject[38].Attributes.eClassification,aObject[39].Attributes.eClassification,aObject[0].Attributes.eDynamicProperty,aObject[1].Attributes.eDynamicProperty,aObject[2].Attributes.eDynamicProperty,aObject[3].Attributes.eDynamicProperty,aObject[4].Attributes.eDynamicProperty,aObject[5].Attributes.eDynamicProperty,aObject[6].Attributes.eDynamicProperty,aObject[7].Attributes.eDynamicProperty,aObject[8].Attributes.eDynamicProperty,aObject[9].Attributes.eDynamicProperty,aObject[10].Attributes.eDynamicProperty,aObject[11].Attributes.eDynamicProperty,aObject[12].Attributes.eDynamicProperty,aObject[13].Attributes.eDynamicProperty,aObject[14].Attributes.eDynamicProperty,aObject[15].Attributes.eDynamicProperty,aObject[16].Attributes.eDynamicProperty,aObject[17].Attributes.eDynamicProperty,aObject[18].Attributes.eDynamicProperty,aObject[19].Attributes.eDynamicProperty,aObject[20].Attributes.eDynamicProperty,aObject[21].Attributes.eDynamicProperty,aObject[22].Attributes.eDynamicProperty,aObject[23].Attributes.eDynamicProperty,aObject[24].Attributes.eDynamicProperty,aObject[25].Attributes.eDynamicProperty,aObject[26].Attributes.eDynamicProperty,aObject[27].Attributes.eDynamicProperty,aObject[28].Attributes.eDynamicProperty,aObject[29].Attributes.eDynamicProperty,aObject[30].Attributes.eDynamicProperty,aObject[31].Attributes.eDynamicProperty,aObject[32].Attributes.eDynamicProperty,aObject[33].Attributes.eDynamicProperty,aObject[34].Attributes.eDynamicProperty,aObject[35].Attributes.eDynamicProperty,aObject[36].Attributes.eDynamicProperty,aObject[37].Attributes.eDynamicProperty,aObject[38].Attributes.eDynamicProperty,aObject[39].Attributes.eDynamicProperty,aObject[0].General.uiLifeCycles,aObject[1].General.uiLifeCycles,aObject[2].General.uiLifeCycles,aObject[3].General.uiLifeCycles,aObject[4].General.uiLifeCycles,aObject[5].General.uiLifeCycles,aObject[6].General.uiLifeCycles,aObject[7].General.uiLifeCycles,aObject[8].General.uiLifeCycles,aObject[9].General.uiLifeCycles,aObject[10].General.uiLifeCycles,aObject[11].General.uiLifeCycles,aObject[12].General.uiLifeCycles,aObject[13].General.uiLifeCycles,aObject[14].General.uiLifeCycles,aObject[15].General.uiLifeCycles,aObject[16].General.uiLifeCycles,aObject[17].General.uiLifeCycles,aObject[18].General.uiLifeCycles,aObject[19].General.uiLifeCycles,aObject[20].General.uiLifeCycles,aObject[21].General.uiLifeCycles,aObject[22].General.uiLifeCycles,aObject[23].General.uiLifeCycles,aObject[24].General.uiLifeCycles,aObject[25].General.uiLifeCycles,aObject[26].General.uiLifeCycles,aObject[27].General.uiLifeCycles,aObject[28].General.uiLifeCycles,aObject[29].General.uiLifeCycles,aObject[30].General.uiLifeCycles,aObject[31].General.uiLifeCycles,aObject[32].General.uiLifeCycles,aObject[33].General.uiLifeCycles,aObject[34].General.uiLifeCycles,aObject[35].General.uiLifeCycles,aObject[36].General.uiLifeCycles,aObject[37].General.uiLifeCycles,aObject[38].General.uiLifeCycles,aObject[39].General.uiLifeCycles
3110741080,4586,5.42985344,4.66730022,-38.68182373,1,176.41,67.13812256,98.98407745,59.45816422,89.07855988,132.5911865,86.72385406,107.2942886,82.87680817,157.6696777,92.30171204,119.9221497,91.20967102,103.1609955,38.42339706,124.1661301,112.4455338,160.0456696,96.85351563,94.97760773,94.70889282,64.5977478,82.95777893,19.18447876,83.79199219,53.46852875,108.4539642,86.46376038,127.9802628,111.5223465,72.64167023,90.09455872,90.06304169,4.31130171,84.68397522,122.3813553,134.3553467,138.4822388,0,13.1701088,88.87493134,-10.04384995,26.52328873,-10.86798859,-9.27894402,25.04571152,20.93934822,26.37988281,-9.53444099,-30.85101128,30.51882172,25.41096687,-15.26697922,26.13703728,-10.18619919,23.91690063,25.39377785,-6.80352831,21.04217529,20.31822014,28.41365242,27.9923172,25.19771004,-8.76376247,23.83954048,-8.11515427,25.42582321,24.85897255,-9.3534584,10.02902889,-7.78732157,-10.00511646,11.66020012,2.99962115,21.40981674,22.99195099,-10.86655426,28.1895237,0,14.05959797,-16.39087296,-20.54692268,-20.59550667,-20.54861069,-20.44554329,-20.59967804,-20.52347946,-20.61289978,-20.53033829,-20.55112648,-20.595047,-20.5794487,-20.3277607,-20.59514999,-20.53693962,-20.57796669,-20.93024445,-20.55417252,-20.63152885,-20.60545349,-20.51889229,-20.60920334,-20.62778854,-20.55109024,-20.55380821,-20.5285511,-20.61445808,-20.58642006,-20.10058403,-44.62366104,-20.55669403,-20.49059105,-20.26573563,1.95515645,-20.54008102,-20.5219574,-20.47206879,-20.68389893,0,-45.81393433,-20.35100555,0.19771476,0.17226106,0.3854776,0.25811657,0.43682832,0.24175183,0.30863872,0.24541035,0.44162488,-0.31416324,1.08876646,0.26884839,0.19061494,0.37184641,0.39175463,0.31011698,0.78859013,0.28130987,0.24991821,0.64974195,-0.05389328,0.24114031,0.0344922,-0.14065437,0.16204126,0.52397704,0.27348495,0.36738741,0.7272076,0.42274219,0.46913522,0.26084706,0.08097822,-0.06876624,0.35048339,0.68717086,0.3951399,0,0.68919343,4.01258373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,0,2,1,4,11,84,1,16,3,1,2,4,35,64,2,19,142,6,7,33,3,14,58,22,1,5,43,2,45,14,3,31,60,89,1,5,75,1,54,1,0,74,82
3110811405,4587,5.54664707,5.16446114,-37.93304443,1,176.48,34.0494957,97.99555969,58.42098999,92.38209534,131.5794067,85.65666962,105.9762878,81.83688354,115.6250153,91.2587738,118.8607254,90.17993164,102.1183548,37.37892914,123.1238251,111.3849106,159.0082245,81.09338379,112.3340912,93.67408752,63.55425644,86.83601379,18.24240494,82.74607086,52.42868042,107.4101868,85.39264679,88.43895721,109.2371979,71.59435272,89.06503296,89.04140472,4.38552332,83.64408112,121.3422165,133.3161316,137.6513825,175.7195129,10.85003948,87.84381866,-14.1414299,26.53544426,-10.80288696,28.32426453,24.87996101,20.57108307,25.60684013,-9.52300549,-9.82498455,30.50181007,25.42531204,-15.25444984,26.14546967,-10.13782787,23.93528366,25.40815544,-6.68212223,-7.05777836,-10.87314796,28.43455315,27.98880005,-26.35621262,-8.74777889,23.81704903,-8.1076088,25.45108032,24.93732834,5.58748198,10.13062477,-7.75637722,-9.96523094,11.63853931,3.04696393,21.40531921,23.00826263,-10.73490334,27.07731438,-10.11087132,14.09422493,-16.18870354,-20.58140564,-20.57385635,-20.55310249,-20.5749855,-20.56640434,-20.51677704,-20.56100273,-20.53461456,-20.53765297,-20.5886116,-20.57304382,-20.33459282,-20.57694435,-20.52765274,-20.58063507,-20.95186043,-20.55187416,-20.53412247,-20.14155006,-20.5007534,-20.59641266,-20.30259895,-20.54123306,-20.54552078,-20.53321648,-20.6023941,-20.57284164,-20.39590454,-44.63525391,-20.56534386,-20.48113632,-20.25934219,1.96062303,-20.52353859,-20.51175308,-20.46561241,-20.58607864,-20.52144432,-45.8014946,-20.36573792,0.0914214,0.13008468,0.40111735,0.23163144,0.28348762,0.16736645,0.24759527,0.20616561,0.28749886,-0.35761422,1.00251901,0.22592056,0.14232595,0.38225138,0.33410695,0.25765094,0.7851063,0.20449755,0.2795887,0.59617537,-0.08500122,0.21830072,0.03136577,-0.19289801,0.13590039,0.4733271,0.29130876,0.2221536,0.73175192,0.39676711,0.44212744,0.21783634,0.12910862,-0.10881615,0.29363802,0.69890124,0.32075799,0.43194386,0.67815673,3.97069049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,2,1,1,12,85,1,17,4,2,3,1,36,65,3,20,143,7,8,34,1,1,59,23,1,6,44,3,46,15,1,32,61,90,2,6,76,2,55,2,1,75,83
3110857968,4588,5.61669636,2.50059652,-36.87930298,1,176.53,32.94551468,96.89263916,57.32011032,91.27906036,130.4210205,84.55755615,104.8745651,128.7579041,114.4301834,90.15483856,117.7402191,132.2183228,100.9386902,36.25703049,122.0200577,110.2606964,157.9122772,79.92624664,111.253746,92.5594101,62.45008087,85.74681091,16.82099152,81.59846497,51.32733917,106.3056717,84.2897644,87.34519958,106.8364563,70.45475006,87.94430542,87.99914551,4.47816229,82.54390717,120.4553757,132.2184753,79.13934326,174.6187897,8.39408302,86.75115967,-14.13706398,26.54096985,-10.70898151,28.3353157,25.07777405,20.57878304,25.61855316,-30.26649857,-9.85110855,30.48127556,25.50231934,8.59998226,26.38450623,-10.08886337,23.95138931,25.42033005,-6.55518723,-6.83340311,-10.85980892,28.55138016,27.98328209,-26.34579659,-8.72036934,23.89846039,-8.10112095,25.47487831,24.95167923,5.59808159,10.31139183,-7.61035347,-9.95594692,11.58223343,3.09958625,21.39823532,23.30362511,-10.69937801,-12.02471447,-10.09027004,14.13032722,-15.97706223,-20.58895874,-20.55693245,-20.5449543,-20.55989647,-20.57653046,-20.47226143,-20.52503204,-20.90359879,-20.55172539,-20.57992935,-20.5706768,-20.47875977,-20.59519196,-20.5334301,-20.58195877,-20.9731636,-20.55061913,-20.54101944,-20.14737511,-20.51713562,-20.58114243,-20.316679,-20.54255676,-20.59526253,-20.5386467,-20.58802032,-20.55641365,-20.39294434,-44.64102554,-20.57229614,-20.49985313,-20.2760067,1.96634042,-20.50470543,-20.56750488,-20.46907616,-20.52112198,-20.52687836,-45.78741837,-20.38212204,0.07138612,0.0759369,0.43846446,0.18047817,0.3108072,0.11980774,0.18919191,0.25130197,0.22342762,-0.40816975,0.95668656,0.25785303,0.22263807,0.38931647,0.26655218,0.19632407,0.77220172,0.16409776,0.21785171,0.61584693,-0.12077718,0.17013718,0.04104225,-0.15800948,0.10606457,0.41415405,0.24388452,0.17311966,0.79707295,0.46203384,0.38104352,0.16593668,0.19672605,-0.15530297,0.2336214,0.62591934,0.15736683,0.33633518,0.66820753,3.92197776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,2,1,2,13,86,2,18,5,3,1,2,37,66,1,21,144,8,9,35,2,2,60,24,2,7,45,4,47,16,2,33,62,91,3,7,77,3,56,1,2,76,84
3110901294,4589,5.67411709,6.24720049,-36.20773315,1,176.57,31.85920143,95.7724762,56.23201752,90.1939621,129.2943115,83.47801208,103.7919083,98.32450104,113.3214188,89.12410736,116.6427002,131.1376648,99.85185242,35.17378998,90.99837494,109.1529083,156.8314056,78.84130096,110.1907044,91.47265625,61.36387634,84.67495728,15.52492046,80.50799561,33.207901,105.232048,83.2015152,86.26908875,104.46978,69.37333679,86.86267853,86.92889404,4.56947851,81.46196747,119.8691025,131.1306763,78.05659485,173.5357208,121.3596191,85.67557526,-14.13311005,26.59700584,-10.66940975,28.34545898,25.2226696,20.58567429,25.6292572,26.13490486,-9.80609322,30.29997826,25.53493309,8.61451054,26.39694405,-10.06810856,20.32040024,25.43144798,-6.38954067,-6.85456181,-10.84754467,28.22211075,27.9773159,-26.33623886,-8.62602043,23.92913246,12.74934292,25.49887276,24.90914726,5.60780716,10.19451618,-7.54003429,-9.93524551,11.59158516,3.20705414,21.39059639,23.22070122,-10.48693562,-12.01588154,-10.0712862,27.97481537,-15.76952457,-20.58499908,-20.58143997,-20.53127861,-20.56786728,-20.58798218,-20.44503212,-20.51026726,-20.63723373,-20.56158829,-20.5639782,-20.56623459,-20.48119926,-20.59868431,-20.52398109,-20.55405426,-21.01459122,-20.54373741,-20.54304123,-20.14435005,-20.53660202,-20.58865929,-20.30930328,-20.54287338,-20.60320473,-20.75676346,-20.58831787,-20.54941368,-20.39453316,-44.63335037,-20.55122757,-20.49643898,-20.28940582,1.97284079,-20.50340843,-20.53954315,-20.46979332,-20.51776314,-20.52408218,-20.62331963,-20.38531685,0.07848632,0.15557745,0.46788856,0.20395085,0.41976079,0.14140514,0.21648471,0.19116142,0.25448593,-0.52004117,0.97297966,0.29282323,0.2488181,0.39735204,0.17747286,0.22507875,0.91949409,0.18244581,0.24699798,0.33989671,-0.10539693,0.19209068,0.15827653,-0.1037248,0.06949376,0.44290417,0.21002695,0.19550614,0.6806584,0.51791418,0.40358722,0.18852961,0.37385303,-0.13427539,0.26102495,0.7940169,0.17743739,0.38319942,0.23420158,3.94419885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,3,14,87,3,19,6,4,1,3,38,67,2,22,145,1,10,36,3,3,61,25,3,8,46,1,48,17,3,34,63,92,4,8,78,9,57,2,3,1,85
3110968920,4590,5.79065037,6.64088345,-35.47540283,1,176.64,34.20565033,94.71930695,55.16847229,153.3402863,128.2408447,82.40338135,102.5533829,97.23704529,112.3445816,88.07168579,115.5741425,130.0897369,98.79790497,34.11468124,89.94664764,126.5862198,155.7770538,77.77243805,134.4217987,90.42371368,177.6891174,172.1958618,14.22746944,79.45367432,32.17482758,104.1310959,82.15092468,58.6888504,102.1924591,68.33015442,85.81409454,85.89542389,4.63993073,80.41300964,118.817833,130.0838165,77.00691223,0,120.3042984,84.63249969,-12.9781065,26.60547066,-10.54012871,-30.27052116,25.24484825,20.63231087,25.32843971,27.05076981,-9.48317432,30.27383614,25.57768822,8.63020515,26.41020203,-10.05001259,20.32995796,-30.23705482,-6.37240028,-6.97253752,27.12155342,27.90023041,33.98085403,-8.53287411,-8.55286789,23.92424011,12.74932003,25.62097168,24.92856979,-9.56832218,10.22022057,-7.53162479,-9.91414356,11.58817196,3.22855067,21.38414764,23.23470306,-10.37623596,-12.00640297,0,27.98745346,-15.56728077,-20.55178261,-20.58766937,-20.54330635,-20.61810493,-20.59288979,-20.54463005,-20.51338387,-20.61272621,-20.53105927,-20.5760498,-20.58418465,-20.48321533,-20.60097694,-20.52355003,-20.55875397,-20.88819695,-20.54369164,-20.5587616,-20.42253113,-20.5447197,-20.62325859,-20.53524208,-20.54014778,-20.61102676,-20.77956963,-20.56243706,-20.5535965,-20.57230949,-44.61780167,-20.54271698,-20.49355507,-20.29968262,1.94721293,-20.50125504,-20.55534172,-20.45640182,-20.51501656,0,-20.62978935,-20.38917732,0.08077722,0.17531082,0.58026761,0.38697109,0.44721335,0.16777904,0.21182191,0.22592559,0.29794899,-0.50183719,0.99151027,0.32071251,0.2694892,0.40076315,0.19610997,0.31229842,0.92713565,0.18199199,0.31053048,0.07754877,0.38299301,0.37263945,0.27532315,-0.08750927,0.07462697,0.53870273,0.23527546,0.13256149,0.69116968,0.51587957,0.42127883,0.20475781,0.37969717,-0.11782834,0.28631181,0.87348753,0.1930986,0,0.25982276,3.96162939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,0,1,1,1,15,88,8,20,7,5,2,4,39,68,3,23,146,2,3,37,4,5,62,2,1,9,47,2,49,18,1,35,64,93,5,9,79,10,58,3,0,2,86
3111013082,4591,5.85211039,5.98026657,-34.9631958,1,176.68,33.1577301,93.62227631,54.09753799,152.2567291,127.1536713,81.25117493,101.5547485,96.15419769,111.2659378,86.99014282,114.4745865,96.8037796,97.71530914,33.01148605,88.8757782,54.58772278,154.7020416,76.69190216,75.66120148,89.3440094,176.6080933,171.1168518,13.14635181,78.3704071,31.08253479,103.0236893,81.07083893,57.60790253,99.86811829,67.26293945,84.74485779,84.82840729,4.75656366,79.36249542,117.7372742,129.0090332,51.21667862,86.88941956,119.2200775,128.9631653,-12.94467068,26.6381073,-10.48477268,-30.24923325,25.33459091,20.674263,25.28468132,27.06322098,-9.46683693,30.24798584,25.6444149,24.63699341,26.42495155,-9.79575443,20.33932114,5.43680954,-6.14444971,-6.96252489,-11.58199692,27.90483856,34.17549896,-8.51221275,-8.47128677,23.92010307,12.75338554,25.59304047,24.94141197,-9.5610342,10.24333382,-7.52594852,-9.87029266,11.59943676,3.18138289,21.34166336,23.25047302,-10.32953739,-8.9856205,3.12009692,28.00184059,9.31151009,-20.54667473,-20.57925034,-20.5164566,-20.62349701,-20.59602165,-20.55588722,-20.5182991,-20.60151291,-20.5235405,-20.588974,-20.59223747,-20.4691658,-20.60380936,-20.52175713,-20.56181335,-20.24434471,-20.6384182,-20.5677681,-20.5136776,-20.55009651,-20.63560486,-20.53312111,-20.51317215,-20.61948395,-20.79439163,-20.5690918,-20.55563736,-20.56989288,-44.59402084,-20.53531265,-20.47456741,-20.31216812,1.96949506,-20.50536537,-20.57199097,-20.45074844,-20.54583931,-20.19005585,-20.63694,-20.48519897,0.08818343,0.22228327,0.61562264,0.42329878,0.5206356,0.19618955,0.22869571,0.24798866,0.32386404,-0.48210156,1.02923036,0.23812607,0.29194978,0.63816798,0.21627127,0.13838556,1.11557031,0.19911112,0.18817419,0.09788702,0.42846319,0.41377309,0.43175697,-0.06996934,0.08012225,0.52024668,0.2535091,0.14482687,0.69923037,0.51191562,0.45898193,0.22398746,0.24076746,-0.12743095,0.31386822,0.90392298,0.13042107,0.2147022,0.28774816,0.31410646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,2,16,89,9,21,8,6,3,5,40,69,1,24,147,3,1,38,5,1,63,3,2,10,48,3,50,19,2,36,65,94,6,10,80,11,59,1,1,3,1
3111057446,4592,5.92840862,7.31749535,-34.24172974,1,176.73,32.1126709,92.63569641,53.03839493,151.2075653,126.1417694,80.23417664,100.5111084,95.10639954,110.2456894,85.94238281,113.4068909,35.20690155,96.66705322,31.96924973,56.26753616,53.55784225,153.651825,75.60232544,74.61777496,88.29842377,175.5617828,170.072403,11.92755318,77.3212204,30.02432442,102.0222702,80.01100922,56.56159592,97.61096191,66.2245636,83.70043945,83.79478455,4.84648466,78.31932831,116.6903076,127.9792175,50.17159271,85.86231995,77.42423248,127.9209976,-12.93996239,26.60882378,-10.5324049,-30.22640991,25.15145874,20.65506935,25.29714966,27.07662392,-9.39086246,30.22416496,25.71565056,13.83965206,26.44060326,-9.76791859,7.55076504,5.44426537,-6.14223623,-7.02651072,-11.57182121,27.91054535,34.24500275,-8.48970509,-8.49113274,23.91717148,12.75766468,25.68032074,24.97540855,-9.55322552,10.22477341,-7.54712772,-9.81742191,11.61151791,3.2075305,21.33581734,23.26741982,-10.12765408,-8.97860146,3.13172483,-11.19355011,9.32857037,-20.54072571,-20.56262779,-20.52703285,-20.6255188,-20.57461739,-20.55415535,-20.51335335,-20.59354019,-20.52544785,-20.60468483,-20.61372757,-20.96706581,-20.60936928,-20.48670769,-20.29487038,-20.24628067,-20.59702682,-20.55666924,-20.50962257,-20.5582695,-20.65634155,-20.53017998,-20.5065918,-20.63021278,-20.81009865,-20.56498337,-20.57419586,-20.56654549,-44.57763672,-20.53133583,-20.47163391,-20.32549667,1.95526373,-20.50790977,-20.59059143,-20.42962646,-20.54269218,-20.191185,-20.5214119,-20.48852539,0.09692857,0.2057094,0.55407059,0.47399861,0.41520226,0.21064527,0.26154548,0.27892378,0.36887649,-0.45439541,1.08084977,0.10476966,0.3234337,0.64202583,0.16106968,0.15474558,1.11977923,0.20119281,0.21190062,0.12642871,0.48929098,0.4711318,0.3218357,-0.04530448,0.08809919,0.59798545,0.30070046,0.16218387,0.67947924,0.49166396,0.51080632,0.25098312,0.27226549,-0.10239958,0.35241079,1.06094754,0.14552946,0.24245964,0.21762647,0.35661814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,3,17,90,10,22,9,7,4,6,41,70,1,25,148,1,2,39,6,2,64,4,3,11,49,4,51,20,3,37,66,95,7,11,81,12,60,2,2,1,2
